,AREA_NA7,stop_id,pop_density,avg_monthly_shelter_rented,avg_monthly_shelter_owned,avg_value_owned,gini_after_tax,pct_rent,pct_visible_minority,pct_seniors,pct_multifam,pct_vacant,pct_before1960,pct_limat,pct_licoat,pct_mortgage,pct_owner_rent_burden,pct_owner_ichn,pct_renter_subsidized,pct_renter_rent_burden,pct_renter_ichn,pct_noncitizen,pct_public_transit
6678,Brookhaven-Amesbury,8566,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6679,Brookhaven-Amesbury,9363,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6680,Brookhaven-Amesbury,7329,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6681,Brookhaven-Amesbury,5170,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6682,Brookhaven-Amesbury,8583,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6683,Brookhaven-Amesbury,6160,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6684,Brookhaven-Amesbury,5801,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6685,Brookhaven-Amesbury,6507,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6686,Brookhaven-Amesbury,1672,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6687,Brookhaven-Amesbury,2940,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
